;sent_index;token;tag
22362;1118;для;O
22363;1118;других;O
22364;1118;дисциплин;O
22365;1118;,;O
22366;1118;традиционно;O
22367;1118;относимых;O
22368;1118;к;O
22369;1118;филологии;O
22370;1118;.;O
22371;1119;В;O
22372;1119;России;O
22373;1119;лингвистика;O
22374;1119;(;O
22375;1119;в;O
22376;1119;том;O
22377;1119;числе;O
22378;1119;общее;O
22379;1119;языкознание;O
22380;1119;);O
22381;1119;обычно;O
22382;1119;изучается;O
22383;1119;на;O
22384;1119;факультетах;O
22385;1119;,;O
22386;1119;именуемых;O
22387;1119;филологическими;O
22388;1119;";";O
22389;1119;в;O
22390;1119;западноевропейских;O
22391;1119;странах;O
22392;1119;и;O
22393;1119;в;O
22394;1119;Америке;O
22395;1119;под;O
22396;1119;филологией;O
22397;1119;подразумевают;O
22398;1119;изучение;O
22399;1119;древних;O
22400;1119;(;O
22401;1119;классическая;O
22402;1119;филология;O
22403;1119;);O
22404;1119;и;O
22405;1119;средневековых;O
22406;1119;текстов;O
22407;1119;,;O
22408;1119;а;O
22409;1119;изучение;O
22410;1119;языков;O
22411;1119;и;O
22412;1119;особенно;O
22413;1119;теории;O
22414;1119;языка;O
22415;1119;считается;O
22416;1119;отдельной;O
22417;1119;дисциплиной;O
22418;1119;.;O
22419;1120;Российская;O
22420;1120;филология;O
22421;1120;—;O
22422;1120;довольно;O
22423;1120;молодая;O
22424;1120;отрасль;O
22425;1120;науки;O
22426;1120;о;O
22427;1120;языке;O
22428;1120;.;O
22429;1127;Во;O
22430;1127;всех;O
22431;1127;культурах;O
22432;1127;ранний;O
22433;1127;период;O
22434;1127;истории;O
22435;1127;лингвистики;O
22436;1127;связан;O
22437;1127;с;O
22438;1127;устранением;O
22439;1127;неоднозначности;O
22440;1127;в;O
22441;1127;речи;O
22442;1127;,;O
22443;1127;что;O
22444;1127;в;O
22445;1127;первую;O
22446;1127;очередь;O
22447;1127;требовалось;O
22448;1127;в;O
22449;1127;священных;O
22450;1127;текстах;O
22451;1127;и;O
22452;1127;спорах;O
22453;1127;.;O
22454;1132;Самые;O
22455;1132;ранние;O
22456;1132;лингвистические;O
22457;1132;тексты;O
22458;1132;написаны;O
22459;1132;клинописью;O
22460;1132;.;O
22461;1133;Их;O
22462;1133;возраст;O
22463;1133;составляет;O
22464;1133;почти;O
22465;1133;4;O
22466;1133;тыс;O
22467;1133;.;O
22468;1133;лет;O
22469;1133;.;O
22470;1135;В;O
22471;1135;первых;O
22472;1135;веках;O
22473;1135;второго;O
22474;1135;тысячелетия;O
22475;1135;до;O
22476;1135;н;O
22477;1135;.;O
22478;1135;э;O
22479;1135;.;O
22480;1135;в;O
22481;1135;южной;O
22482;1135;Месопотамии;O
22483;1135;возникла;O
22484;1135;грамматическая;O
22485;1135;традиция;O
22486;1135;,;O
22487;1135;которая;O
22488;1135;просуществовала;O
22489;1135;02.май;O
22490;1135;тыс;O
22491;1135;.;O
22492;1135;лет;O
22493;1135;.;O
22494;1137;Первые;O
22495;1137;лингвистические;O
22496;1137;тексты;O
22497;1137;этой;O
22498;1137;традиции;O
22499;1137;представляли;O
22500;1137;собой;O
22501;1137;списки;O
22502;1137;существительных;O
22503;1137;языка;O
22504;1137;шумеров;O
22505;1137;(;O
22506;1137;о;O
22507;1137;родственных;O
22508;1137;языках;O
22509;1137;шумерского;O
22510;1137;ничего;O
22511;1137;неизвестно;O
22512;1137;);O
22513;1137;,;O
22514;1137;языка;O
22515;1137;религиозных;O
22516;1137;и;O
22517;1137;правовых;O
22518;1137;текстов;O
22519;1137;того;O
22520;1137;времени;O
22521;1137;.;O
22522;1138;Вместо;O
22523;1138;шумерского;O
22524;1138;в;O
22525;1138;бытовой;O
22526;1138;речи;O
22527;1138;использовался;O
22528;1138;аккадский;O
22529;1138;,;O
22530;1138;никак;O
22531;1138;с;O
22532;1138;шумерским;O
22533;1138;не;O
22534;1138;связанный;O
22535;1138;.;O
22536;1139;Шумерский;O
22537;1139;,;O
22538;1139;однако;O
22539;1139;,;O
22540;1139;просуществовал;O
22541;1139;долгое;O
22542;1139;время;O
22543;1139;,;O
22544;1139;на;O
22545;1139;нём;O
22546;1139;продолжали;O
22547;1139;писать;O
22548;1139;религиозные;O
22549;1139;и;O
22550;1139;правовые;O
22551;1139;тексты;O
22552;1139;,;O
22553;1139;хотя;O
22554;1139;он;O
22555;1139;и;O
22556;1139;изучался;O
22557;1139;жителями;O
22558;1139;Месопотамии;O
22559;1139;как;O
22560;1139;иностранный;O
22561;1139;язык;O
22562;1139;.;O
22563;1140;Информация;O
22564;1140;о;O
22565;1140;шумерском;O
22566;1140;языке;O
22567;1140;была;O
22568;1140;записана;O
22569;1140;аккадскими;O
22570;1140;книжниками;O
22571;1140;.;O
22572;1141;В;O
22573;1141;течение;O
22574;1141;веков;O
22575;1141;списки;O
22576;1141;слов;O
22577;1141;на;O
22578;1141;шумерском;O
22579;1141;были;O
22580;1141;стандартизированы;O
22581;1141;,;O
22582;1141;переведены;O
22583;1141;на;O
22584;1141;аккадский;O
22585;1141;.;O
22586;1142;В;O
22587;1142;этих;O
22588;1142;списках;O
22589;1142;были;O
22590;1142;не;O
22591;1142;только;O
22592;1142;слова;O
22593;1142;в;O
22594;1142;начальной;O
22595;1142;форме;O
22596;1142;,;O
22597;1142;а;O
22598;1142;все;O
22599;1142;формы;O
22600;1142;этого;O
22601;1142;слова;O
22602;1142;.;O
22603;1143;Например;O
22604;1143;,;O
22605;1143;для;O
22606;1143;глагола;O
22607;1143;ĝar;O
22608;1143;«;O
22609;1143;положить;O
22610;1143;»;O
22611;1143;были;O
22612;1143;даны;O
22613;1143;227;O
22614;1143;форм;O
22615;1143;.;O
22616;1144;Лингвистика;O
22617;1144;в;O
22618;1144;Древней;O
22619;1144;Индии;O
22620;1144;возникла;O
22621;1144;из;O
22622;1144;потребности;O
22623;1144;правильно;O
22624;1144;излагать;O
22625;1144;и;O
22626;1144;интерпретировать;O
22627;1144;ведические;O
22628;1144;тексты;O
22629;1144;.;O
22630;1145;Уже;O
22631;1145;в;O
22632;1145;древнейшем;O
22633;1145;индийском;O
22634;1145;тексте;O
22635;1145;,;O
22636;1145;который;O
22637;1145;носил;O
22638;1145;название;O
22639;1145;«;O
22640;1145;Ригведа;O
22641;1145;»;O
22642;1145;,;O
22643;1145;речь;O
22644;1145;(;O
22645;1145;«;O
22646;1145;vāk;O
22647;1145;»;O
22648;1145;);O
22649;1145;обожествлялась;O
22650;1145;.;O
22651;1146;К;O
22652;1146;1200;O
22653;1146;году;O
22654;1146;до;O
22655;1146;н;O
22656;1146;.;O
22657;1146;э;O
22658;1146;.;O
22659;1146;устное;O
22660;1146;исполнение;O
22661;1146;этих;O
22662;1146;текстов;O
22663;1146;становится;O
22664;1146;стандартизированным;O
22665;1146;,;O
22666;1146;а;O
22667;1146;трактаты;O
22668;1146;о;O
22669;1146;ритуальном;O
22670;1146;чтении;O
22671;1146;предлагают;O
22672;1146;разделить;O
22673;1146;санскритские;O
22674;1146;тексты;O
22675;1146;на;O
22676;1146;слова;O
22677;1146;и;O
22678;1146;фонетические;O
22679;1146;единицы;O
22680;1146;,;O
22681;1146;что;O
22682;1146;даёт;O
22683;1146;толчок;O
22684;1146;для;O
22685;1146;появления;O
22686;1146;морфологии;O
22687;1146;и;O
22688;1146;фонетики;O
22689;1146;.;O
22690;1147;Некоторые;O
22691;1147;из;O
22692;1147;самых;O
22693;1147;ранних;O
22694;1147;описаний;O
22695;1147;языка;O
22696;1147;принадлежат;O
22697;1147;индийскому;O
22698;1147;грамматику;O
22699;1147;4-го;O
22700;1147;века;O
22701;1147;до;O
22702;1147;н;O
22703;1147;.;O
22704;1147;э;O
22705;1147;.;O
22706;1147;Панини;O
22707;1147;,;O
22708;1147;который;O
22709;1147;создал;O
22710;1147;формальное;O
22711;1147;описание;O
22712;1147;санскрита;O
22713;1147;в;O
22714;1147;свое;O
22715;1147;работе;O
22716;1147;«;O
22717;1147;Аштадхьяи;O
22718;1147;»;O
22719;1147;(;O
22720;1147;«;O
22721;1147;Восьмикнижие;O
22722;1147;»;O
22723;1147;);O
22724;1147;.;O
22725;1148;В;O
22726;1148;течение;O
22727;1148;следующих;O
22728;1148;нескольких;O
22729;1148;веков;O
22730;1148;была;O
22731;1148;достигнута;O
22732;1148;ясность;O
22733;1148;в;O
22734;1148;организации;O
22735;1148;звуковых;O
22736;1148;единиц;O
22737;1148;,;O
22738;1148;что;O
22739;1148;привело;O
22740;1148;к;O
22741;1148;созданию;O
22742;1148;алфавита;O
22743;1148;Брахми;O
22744;1148;в;O
22745;1148;3-ем;O
22746;1148;веке;O
22747;1148;до;O
22748;1148;н;O
22749;1148;.;O
22750;1148;э;O
22751;1148;.;O
22752;1148;Грамматик;O
22753;1148;Сакатейана;O
22754;1148;предположил;O
22755;1148;,;O
22756;1148;что;O
22757;1148;существительные;O
22758;1148;образованы;O
22759;1148;от;O
22760;1148;глаголов;O
22761;1148;.;O
22762;1159;Объём;O
22763;1159;конкретной;O
22764;1159;синтагмы;O
22765;1159;определяется;O
22766;1159;не;O
22767;1159;только;O
22768;1159;реальным;O
22769;1159;употреблением;O
22770;1159;слов;O
22771;1159;в;O
22772;1159;связке;O
22773;1159;,;O
22774;1159;но;O
22775;1159;и;O
22776;1159;самой;O
22777;1159;сочетаемостью;O
22778;1159;—;O
22779;1159;возможностью;O
22780;1159;объединения;O
22781;1159;предметов;O
22782;1159;,;O
22783;1159;признаков;O
22784;1159;и;O
22785;1159;процессов;O
22786;1159;окружающей;O
22787;1159;действительности;O
22788;1159;.;O
22789;1160;Минимальной;O
22790;1160;длиной;O
22791;1160;синтагмы;O
22792;1160;следует;O
22793;1160;считать;O
22794;1160;простые;O
22795;1160;словосочетания;O
22796;1160;,;O
22797;1160;однако;O
22798;1160;размер;O
22799;1160;их;O
22800;1160;может;O
22801;1160;достигать;O
22802;1160;целой;O
22803;1160;фразы;O
22804;1160;,;O
22805;1160;поэтому;O
22806;1160;понятия;O
22807;1160;«;O
22808;1160;синтагма;O
22809;1160;»;O
22810;1160;и;O
22811;1160;«;O
22812;1160;словосочетание;O
22813;1160;»;O
22814;1160;не;O
22815;1160;всегда;O
22816;1160;совпадают;O
22817;1160;.;O
22818;1161;Несколько;O
22819;1161;другое;O
22820;1161;понимание;O
22821;1161;термина;O
22822;1161;обнаруживается;O
22823;1161;в;O
22824;1161;фонетике;O
22825;1161;,;O
22826;1161;где;O
22827;1161;синтагмой;O
22828;1161;именуется;O
22829;1161;относительно;O
22830;1161;законченный;O
22831;1161;по;O
22832;1161;смыслу;O
22833;1161;отрезок;O
22834;1161;речевой;O
22835;1161;цепи;O
22836;1161;,;O
22837;1161;границы;O
22838;1161;которого;O
22839;1161;определяются;O
22840;1161;только;O
22841;1161;просодическими;O
22842;1161;средствами;O
22843;1161;.;O
22844;1164;Обычно;O
22845;1164;выделяют;O
22846;1164;два;O
22847;1164;основных;O
22848;1164;залога;O
22849;1164;.;O
22850;1165;Прямой;O
22851;1165;залог;O
22852;1165;выражает;O
22853;1165;прямую;O
22854;1165;диатезу;O
22855;1165;—;O
22856;1165;то;O
22857;1165;есть;O
22858;1165;объект;O
22859;1165;является;O
22860;1165;дополнением;O
22861;1165;,;O
22862;1165;а;O
22863;1165;субъект;O
22864;1165;—;O
22865;1165;подлежащим;O
22866;1165;.;O
22867;1166;Косвенный;O
22868;1166;же;O
22869;1166;(;O
22870;1166;или;O
22871;1166;производный;O
22872;1166;);O
22873;1166;залог;O
22874;1166;(;O
22875;1166;точнее;O
22876;1166;группа;O
22877;1166;залогов;O
22878;1166;);O
22879;1166;отражает;O
22880;1166;грамматически;O
22881;1166;в;O
22882;1166;предложении;O
22883;1166;какую-либо;O
22884;1166;иную;O
22885;1166;схему;O
22886;1166;диатезы;O
22887;1166;.;O
22888;1167;Основные;O
22889;1167;функции;O
22890;1167;косвенных;O
22891;1167;залогов;O
22892;1167;:;O
22893;1167;«;O
22894;1167;развёртывание;O
22895;1167;»;O
22896;1167;ситуации;O
22897;1167;—;O
22898;1167;объект;O
22899;1167;становится;O
22900;1167;подлежащим;O
22901;1167;,;O
22902;1167;а;O
22903;1167;субъект;O
22904;1167;—;O
22905;1167;дополнением;O
22906;1167;";";O
22907;1167;акцентирование;O
22908;1167;внимания;O
22909;1167;на;O
22910;1167;одном;O
22911;1167;из;O
22912;1167;участников;O
22913;1167;ситуации;O
22914;1167;в;O
22915;1167;ущерб;O
22916;1167;другому;O
22917;1167;.;O
22918;1169;Страдательный;O
22919;1169;залог;O
22920;1169;—;O
22921;1169;показывает;O
22922;1169;претерпевание;O
22923;1169;объектом;O
22924;1169;какого-либо;O
22925;1169;действия;O
22926;1169;(;O
22927;1169;«;O
22928;1169;храм;O
22929;1169;воздвигнут;O
22930;1169;»;O
22931;1169;);O
22932;1169;.;O
22933;1170;Он;O
22934;1170;также;O
22935;1170;может;O
22936;1170;обозначать;O
22937;1170;и;O
22938;1170;результат;O
22939;1170;такого;O
22940;1170;действия;O
22941;1170;(;O
22942;1170;«;O
22943;1170;Письмо;O
22944;1170;написано;O
22945;1170;мной;O
22946;1170;»;O
22947;1170;);O
22948;1170;.;O
22949;1171;В;O
22950;1171;некоторых;O
22951;1171;языках;O
22952;1171;(;O
22953;1171;в;O
22954;1171;филиппинском;O
22955;1171;,;O
22956;1171;японском;O
22957;1171;и;O
22958;1171;др;O
22959;1171;.;O
22960;1171;);O
22961;1171;процессу;O
22962;1171;пассивизации;O
22963;1171;может;O
22964;1171;подвергаться;O
22965;1171;не;O
22966;1171;только;O
22967;1171;прямое;O
22968;1171;дополнение;O
22969;1171;,;O
22970;1171;но;O
22971;1171;и;O
22972;1171;,;O
22973;1171;к;O
22974;1171;примеру;O
22975;1171;,;O
22976;1171;косвенный;O
22977;1171;объект;O
22978;1171;или;O
22979;1171;обстоятельство;O
22980;1171;.;O
22981;1176;В;O
22982;1176;этом;O
22983;1176;случае;O
22984;1176;участники;O
22985;1176;попеременно;O
22986;1176;выступают;O
22987;1176;объектами;O
22988;1176;и;O
22989;1176;субъектами;O
22990;1176;какого-либо;O
22991;1176;действия;O
22992;1176;(;O
22993;1176;аналогичные;O
22994;1176;ситуации;O
22995;1176;выражаются;O
22996;1176;русскими;O
22997;1176;глаголами;O
22998;1176;«;O
22999;1176;встречаться;O
23000;1176;»;O
23001;1176;,;O
23002;1176;«;O
23003;1176;обниматься;O
23004;1176;»;O
23005;1176;и;O
23006;1176;пр;O
23007;1176;.;O
23008;1176;);O
23009;1176;.;O
23010;1178;(;O
23011;1178;Аналогом;O
23012;1178;в;O
23013;1178;русском;O
23014;1178;могут;O
23015;1178;служить;O
23016;1178;конструкции;O
23017;1178;с;O
23018;1178;глаголами;O
23019;1178;«;O
23020;1178;ругаться;O
23021;1178;»;O
23022;1178;,;O
23023;1178;«;O
23024;1178;кусаться;O
23025;1178;»;O
23026;1178;и;O
23027;1178;пр;O
23028;1178;.;O
23029;1178;);O
23030;1178;.;O
23031;1179;Этот;O
23032;1179;залог;O
23033;1179;есть;O
23034;1179;в;O
23035;1179;древнегреческом;O
23036;1179;языке;O
23037;1179;.;O
23038;1181;Показывает;O
23039;1181;самодостаточное;O
23040;1181;действие;O
23041;1181;субъекта;O
23042;1181;или;O
23043;1181;состояние;O
23044;1181;,;O
23045;1181;наступившее;O
23046;1181;в;O
23047;1181;результате;O
23048;1181;такого;O
23049;1181;действия;O
23050;1181;(;O
23051;1181;в;O
23052;1181;русском;O
23053;1181;языке;O
23054;1181;этому;O
23055;1181;соответствуют;O
23056;1181;конструкции;O
23057;1181;типа;O
23058;1181;:;O
23059;1181;он;O
23060;1181;упился;O
23061;1181;квасом;O
23062;1181;,;O
23063;1181;он;O
23064;1181;наелся;O
23065;1181;пирогами;O
23066;1181;и;O
23067;1181;т;O
23068;1181;.;O
23069;1181;д;O
23070;1181;.;O
23071;1181;);O
23072;1181;.;O
23073;1185;Встречается;O
23074;1185;в;O
23075;1185;монгольском;O
23076;1185;языке;O
23077;1185;.;O
23078;1187;Отсутствие;O
23079;1187;в;O
23080;1187;позиции;O
23081;1187;подлежащего;O
23082;1187;субъекта;O
23083;1187;действия;O
23084;1187;позволяет;O
23085;1187;сблизить;O
23086;1187;имперсонал;O
23087;1187;с;O
23088;1187;пассивом;O
23089;1187;.;O
23090;1189;В;O
23091;1189;разных;O
23092;1189;языках;O
23093;1189;число;O
23094;1189;залогов;O
23095;1189;различно;O
23096;1189;";";O
23097;1189;в;O
23098;1189;некоторых;O
23099;1189;они;O
23100;1189;отсутствуют;O
23101;1189;вовсе;O
23102;1189;.;O
23103;1190;В;O
23104;1190;русском;O
23105;1190;языке;O
23106;1190;лингвистами;O
23107;1190;выделяется;O
23108;1190;от;O
23109;1190;двух;O
23110;1190;до;O
23111;1190;четырех;O
23112;1190;залогов;O
23113;1190;.;O
23114;1196;Язык;O
23115;1196;понимается;O
23116;1196;как;O
23117;1196;знаковая;O
23118;1196;система;O
23119;1196;,;O
23120;1196;в;O
23121;1196;которой;O
23122;1196;можно;O
23123;1196;выделить;O
23124;1196;его;O
23125;1196;структурные;O
23126;1196;элементы;O
23127;1196;,;O
23128;1196;и;O
23129;1196;изучается;O
23130;1196;с;O
23131;1196;точки;O
23132;1196;зрения;O
23133;1196;своего;O
23134;1196;формального;O
23135;1196;строения;O
23136;1196;и;O
23137;1196;организации;O
23138;1196;его;O
23139;1196;в;O
23140;1196;целом;O
23141;1196;,;O
23142;1196;а;O
23143;1196;также;O
23144;1196;с;O
23145;1196;точки;O
23146;1196;зрения;O
23147;1196;формального;O
23148;1196;строения;O
23149;1196;образующих;O
23150;1196;его;O
23151;1196;компонентов;O
23152;1196;как;O
23153;1196;в;O
23154;1196;плане;O
23155;1196;выражения;O
23156;1196;,;O
23157;1196;так;O
23158;1196;и;O
23159;1196;в;O
23160;1196;плане;O
23161;1196;содержания;O
23162;1196;.;O
23163;1197;Основателем;O
23164;1197;структурной;O
23165;1197;лингвистики;O
23166;1197;принято;O
23167;1197;считать;O
23168;1197;Фердинанда;O
23169;1197;де;O
23170;1197;Соссюра;O
23171;1197;.;O
23172;1198;Соссюр;O
23173;1198;разработал;O
23174;1198;свою;O
23175;1198;научную;O
23176;1198;концепцию;O
23177;1198;в;O
23178;1198;оппозиции;O
23179;1198;господствовавшему;O
23180;1198;в;O
23181;1198;тот;O
23182;1198;период;O
23183;1198;подходу;O
23184;1198;к;O
23185;1198;изучению;O
23186;1198;языка;O
23187;1198;,;O
23188;1198;в;O
23189;1198;рамках;O
23190;1198;которого;O
23191;1198;акцент;O
23192;1198;делался;O
23193;1198;не;O
23194;1198;на;O
23195;1198;внутренней;O
23196;1198;структуре;O
23197;1198;языка;O
23198;1198;,;O
23199;1198;а;O
23200;1198;на;O
23201;1198;его;O
23202;1198;форме;O
23203;1198;,;O
23204;1198;отличиях;O
23205;1198;одних;O
23206;1198;языков;O
23207;1198;от;O
23208;1198;других;O
23209;1198;,;O
23210;1198;роли;O
23211;1198;языков;O
23212;1198;в;O
23213;1198;социальных;O
23214;1198;взаимодействиях;O
23215;1198;,;O
23216;1198;зависимости;O
23217;1198;изменений;O
23218;1198;языка;O
23219;1198;от;O
23220;1198;мышления;O
23221;1198;.;O
23222;1199;Кроме;O
23223;1199;того;O
23224;1199;,;O
23225;1199;Соссюр;O
23226;1199;критиковал;O
23227;1199;и;O
23228;1199;школу;O
23229;1199;младограмматиков;O
23230;1199;,;O
23231;1199;которые;O
23232;1199;,;O
23233;1199;исследуя;O
23234;1199;определённые;O
23235;1199;аспекты;O
23236;1199;языка;O
23237;1199;,;O
23238;1199;не;O
23239;1199;видели;O
23240;1199;в;O
23241;1199;этом;O
23242;1199;единую;O
23243;1199;систему;O
23244;1199;.;O
23245;1200;Базовым;O
23246;1200;положением;O
23247;1200;теоретического;O
23248;1200;подхода;O
23249;1200;Соссюра;O
23250;1200;стал;O
23251;1200;тезис;O
23252;1200;о;O
23253;1200;необходимости;O
23254;1200;изучения;O
23255;1200;языка;O
23256;1200;самого;O
23257;1200;по;O
23258;1200;себе;O
23259;1200;,;O
23260;1200;его;O
23261;1200;внутренних;O
23262;1200;взаимосвязей;O
23263;1200;,;O
23264;1200;зависимости;O
23265;1200;одних;O
23266;1200;его;O
23267;1200;элементов;O
23268;1200;от;O
23269;1200;других;O
23270;1200;.;O
23271;1201;Из;O
23272;1201;этого;O
23273;1201;последовало;O
23274;1201;то;O
23275;1201;,;O
23276;1201;что;O
23277;1201;он;O
23278;1201;разделил;O
23279;1201;и;O
23280;1201;саму;O
23281;1201;лингвистику;O
23282;1201;на;O
23283;1201;внешнюю;O
23284;1201;и;O
23285;1201;внутреннюю;O
23286;1201;,;O
23287;1201;где;O
23288;1201;последняя;O
23289;1201;занимается;O
23290;1201;изучением;O
23291;1201;языка;O
23292;1201;как;O
23293;1201;системы;O
23294;1201;.;O
23295;1202;Учёный;O
23296;1202;ввёл;O
23297;1202;в;O
23298;1202;лингвистическую;O
23299;1202;науку;O
23300;1202;ряд;O
23301;1202;понятий;O
23302;1202;и;O
23303;1202;бинарных;O
23304;1202;оппозиций;O
23305;1202;.;O
23306;1203;Ключевыми;O
23307;1203;категориями;O
23308;1203;стали;O
23309;1203;язык;O
23310;1203;,;O
23311;1203;знак;O
23312;1203;и;O
23313;1203;речь;O
23314;1203;,;O
23315;1203;а;O
23316;1203;наиболее;O
23317;1203;значимыми;O
23318;1203;оппозициями;O
23319;1203;стали;O
23320;1203;речь;O
23321;1203;и;O
23322;1203;язык;O
23323;1203;,;O
23324;1203;синхрония;O
23325;1203;и;O
23326;1203;диахрония;O
23327;1203;,;O
23328;1203;означающее;O
23329;1203;и;O
23330;1203;означаемое;O
23331;1203;и;O
23332;1203;др;O
23333;1203;.;O
23334;1204;Они;O
23335;1204;стали;O
23336;1204;основой;O
23337;1204;для;O
23338;1204;работы;O
23339;1204;будущих;O
23340;1204;структуралистских;O
23341;1204;школ;O
23342;1204;.;O
23343;1205;Исходя;O
23344;1205;из;O
23345;1205;противопоставления;O
23346;1205;речи;O
23347;1205;и;O
23348;1205;языка;O
23349;1205;,;O
23350;1205;Соссюр;O
23351;1205;считал;O
23352;1205;именно;O
23353;1205;последний;O
23354;1205;самым;O
23355;1205;важным;O
23356;1205;объектом;O
23357;1205;лингвистики;O
23358;1205;.;O
23359;1206;Учёный;O
23360;1206;полагал;O
23361;1206;,;O
23362;1206;что;O
23363;1206;язык;O
23364;1206;это;O
23365;1206;весьма;O
23366;1206;устойчивая;O
23367;1206;система;O
23368;1206;,;O
23369;1206;которая;O
23370;1206;изменяется;O
23371;1206;крайне;O
23372;1206;медленно;O
23373;1206;и;O
23374;1206;весьма;O
23375;1206;инертна;O
23376;1206;по;O
23377;1206;отношению;O
23378;1206;ко;O
23379;1206;внешним;O
23380;1206;воздействиям;O
23381;1206;.;O
23382;1207;Пространством;O
23383;1207;же;O
23384;1207;постоянных;O
23385;1207;трансформаций;O
23386;1207;и;O
23387;1207;нововведений;O
23388;1207;является;O
23389;1207;именно;O
23390;1207;устная;O
23391;1207;речь;O
23392;1207;,;O
23393;1207;которую;O
23394;1207;не;O
23395;1207;следует;O
23396;1207;отождествлять;O
23397;1207;с;O
23398;1207;языком;O
23399;1207;как;O
23400;1207;системой;O
23401;1207;знаков;O
23402;1207;.;O
23403;1208;Из;O
23404;1208;этих;O
23405;1208;положений;O
23406;1208;Соссюр;O
23407;1208;сделал;O
23408;1208;вывод;O
23409;1208;о;O
23410;1208;том;O
23411;1208;,;O
23412;1208;что;O
23413;1208;подлинная;O
23414;1208;наука;O
23415;1208;может;O
23416;1208;изучать;O
23417;1208;язык;O
23418;1208;,;O
23419;1208;а;O
23420;1208;изучение;O
23421;1208;произведений;O
23422;1208;,;O
23423;1208;связанных;O
23424;1208;с;O
23425;1208;речью;O
23426;1208;,;O
23427;1208;не;O
23428;1208;может;O
23429;1208;считаться;O
23430;1208;наукой;O
23431;1208;в;O
23432;1208;полном;O
23433;1208;смысле;O
23434;1208;.;O
23435;1210;Она;O
23436;1210;обретает;O
23437;1210;смысл;O
23438;1210;только;O
23439;1210;когда;O
23440;1210;объединяется;O
23441;1210;с;O
23442;1210;другими;O
23443;1210;:;O
23444;1210;буквы;O
23445;1210;в;O
23446;1210;слова;O
23447;1210;,;O
23448;1210;слова;O
23449;1210;—;O
23450;1210;в;O
23451;1210;предложения;O
23452;1210;.;O
23453;1212;Именно;O
23454;1212;Соссюр;O
23455;1212;выдвинул;O
23456;1212;тезис;O
23457;1212;о;O
23458;1212;том;O
23459;1212;,;O
23460;1212;что;O
23461;1212;основанием;O
23462;1212;для;O
23463;1212;возникновения;O
23464;1212;знака;O
23465;1212;является;O
23466;1212;единство;O
23467;1212;означающего;O
23468;1212;и;O
23469;1212;означаемого;O
23470;1212;.;O
23471;1213;То;O
23472;1213;есть;O
23473;1213;та;O
23474;1213;или;O
23475;1213;иная;O
23476;1213;единица;O
23477;1213;языка;O
23478;1213;является;O
23479;1213;знаком;O
23480;1213;именно;O
23481;1213;тогда;O
23482;1213;,;O
23483;1213;когда;O
23484;1213;называет;O
23485;1213;нечто;O
23486;1213;определённое;O
23487;1213;,;O
23488;1213;вызывает;O
23489;1213;в;O
23490;1213;сознании;O
23491;1213;ту;O
23492;1213;или;O
23493;1213;иную;O
23494;1213;ассоциацию;O
23495;1213;.;O
23496;1214;В;O
23497;1214;США;O
23498;1214;у;O
23499;1214;истоков;O
23500;1214;американского;O
23501;1214;структурализма;O
23502;1214;стояли;O
23503;1214;Леонард;O
23504;1214;Блумфилд;O
23505;1214;и;O
23506;1214;Эдуард;O
23507;1214;Сепир;O
23508;1214;.;O
23509;1215;В;O
23510;1215;Советском;O
23511;1215;Союзе;O
23512;1215;практическим;O
23513;1215;изучением;O
23514;1215;математической;O
23515;1215;и;O
23516;1215;структурной;O
23517;1215;лингвистики;O
23518;1215;начали;O
23519;1215;еще;O
23520;1215;в;O
23521;1215;студенческие;O
23522;1215;годы;O
23523;1215;в;O
23524;1215;МГУ;O
23525;1215;заниматься;O
23526;1215;Владимир;O
23527;1215;Андреевич;O
23528;1215;Успенский;O
23529;1215;и;O
23530;1215;Вячеслав;O
23531;1215;Всеволодович;O
23532;1215;Ивáнов;O
23533;1215;,;O
23534;1215;в;O
23535;1215;1950;O
23536;1215;году;O
23537;1215;придумавшие;O
23538;1215;,;O
23539;1215;а;O
23540;1215;в;O
23541;1215;1956;O
23542;1215;году;O
23543;1215;организовавшие;O
23544;1215;семинар;O
23545;1215;по;O
23546;1215;математической;O
23547;1215;лингвистике;O
23548;1215;на;O
23549;1215;филологическом;O
23550;1215;факультете;O
23551;1215;МГУ;O
23552;1215;под;O
23553;1215;названием;O
23554;1215;«;O
23555;1215;Некоторые;O
23556;1215;применения;O
23557;1215;математических;O
23558;1215;методов;O
23559;1215;в;O
23560;1215;языкознании;O
23561;1215;»;O
23562;1215;.;O
23563;1216;Идею;O
23564;1216;в;O
23565;1216;1958;O
23566;1216;году;O
23567;1216;подхватил;O
23568;1216;теоретик;O
23569;1216;языкознания;O
23570;1216;Владимир;O
23571;1216;Андреевич;O
23572;1216;Звегинцев;O
23573;1216;,;O
23574;1216;чтобы;O
23575;1216;создать;O
23576;1216;как;O
23577;1216;собственную;O
23578;1216;кафедру;O
23579;1216;структурной;O
23580;1216;и;O
23581;1216;прикладной;O
23582;1216;лингвистики;O
23583;1216;,;O
23584;1216;так;O
23585;1216;и;O
23586;1216;соответствующую;O
23587;1216;специализацию;O
23588;1216;студентов;O
23589;1216;на;O
23590;1216;филфаке;O
23591;1216;с;O
23592;1216;преподаванием;O
23593;1216;им;O
23594;1216;математики;O
23595;1216;.;O
23596;1217;Приём;O
23597;1217;студентов;O
